Objective loss,KLD,Mutual loss
206.162,0.0112862,-0.0329412
206.06,0.0119231,-0.0329412
205.949,0.0105971,-0.0329412
205.874,0.010367,-0.0329412
205.749,0.0105191,-0.0329412
205.698,0.00950583,-0.0329412
205.543,0.00898783,-0.0329412
205.429,0.0091437,-0.0329412
205.398,0.00839929,-0.0329412
205.242,0.00896421,-0.0329412
205.252,0.00760007,-0.0329412
205.18,0.00811051,-0.0329412
205.135,0.00764471,-0.0329412
204.925,0.00795072,-0.0329412
204.854,0.00752704,-0.0329412
204.663,0.00707994,-0.0329412
204.548,0.00755243,-0.0329412
204.504,0.00731068,-0.0329412
204.313,0.0072253,-0.0329412
204.098,0.0066957,-0.0329412
203.868,0.00748283,-0.0329412
203.983,0.00740175,-0.0329412
203.895,0.00593701,-0.0329412
203.88,0.00612973,-0.0329412
203.684,0.00595988,-0.0329412
203.678,0.00648535,-0.0329412
203.618,0.00631282,-0.0329412
203.473,0.00609831,-0.0329412
203.498,0.00560668,-0.0329412
203.321,0.00585248,-0.0329412
203.168,0.00574833,-0.0329412
202.905,0.00558765,-0.0329412
202.982,0.0058062,-0.0329412
202.892,0.00535189,-0.0329412
202.682,0.00560436,-0.0329412
202.263,0.00574019,-0.0329412
202.604,0.00516031,-0.0329412
202.478,0.00505559,-0.0329412
202.466,0.00523962,-0.0329412
201.923,0.00494128,-0.0329412
202.532,0.0049089,-0.0329412
201.92,0.00466216,-0.0329412
201.996,0.00495263,-0.0329412
201.824,0.00494907,-0.0329412
201.822,0.00465028,-0.0329412
202.07,0.00462268,-0.0329412
201.178,0.00461191,-0.0329412
201.553,0.00439349,-0.0329412
201.429,0.00438786,-0.0329412
201.091,0.00443995,-0.0329412
200.789,0.00442344,-0.0329412
201.025,0.0046003,-0.0329412
200.639,0.00472251,-0.0329412
201.141,0.00421966,-0.0329412
200.401,0.00436544,-0.0329412
200.94,0.00408937,-0.0329412
201.207,0.00424689,-0.0329412
200.724,0.00420112,-0.0329412
200.289,0.00413973,-0.0329412
200.717,0.00417875,-0.0329412
200.01,0.0040778,-0.0329412
200.47,0.00398231,-0.0329412
199.689,0.00402636,-0.0329412
199.86,0.00403492,-0.0329412
200.187,0.00396281,-0.0329412
198.919,0.00416455,-0.0329412
198.894,0.00402054,-0.0329412
199.173,0.00404354,-0.0329412
199.717,0.00395443,-0.0329412
198.758,0.00414315,-0.0329412
199.226,0.00409769,-0.0329412
198.573,0.0040413,-0.0329412
197.877,0.00420854,-0.0329412
198.72,0.0040424,-0.0329412
198.352,0.00403858,-0.0329412
198.277,0.0038437,-0.0329412
198.613,0.00374219,-0.0329412
198.798,0.00385853,-0.0329412
198.003,0.00410421,-0.0329412
198.354,0.00406335,-0.0329412
197.527,0.00408041,-0.0329412
197.257,0.00392854,-0.0329412
198.196,0.00396051,-0.0329412
196.991,0.0039843,-0.0329412
196.782,0.00405831,-0.0329412
197.329,0.00399245,-0.0329412
197.153,0.0042603,-0.0329412
196.842,0.00395183,-0.0329412
196.038,0.00431004,-0.0329412
196.983,0.00386464,-0.0329412
195.856,0.00417255,-0.0329412
195.829,0.00430551,-0.0329412
196.745,0.0041225,-0.0329412
196.472,0.00412941,-0.0329412
195.991,0.00395985,-0.0329412
196.766,0.0039097,-0.0329412
196.71,0.00404647,-0.0329412
196.847,0.00409277,-0.0329412
196.407,0.00394825,-0.0329412
196.256,0.00431459,-0.0329412
194.831,0.00428649,-0.0329412
195.546,0.00420504,-0.0329412
195.007,0.00428321,-0.0329412
194.97,0.00433416,-0.0329412
194.906,0.00441371,-0.0329412
196.012,0.00410831,-0.0329412
195.228,0.00408428,-0.0329412
195.055,0.0043319,-0.0329412
194.638,0.00442619,-0.0329412
195.069,0.00448523,-0.0329412
194.122,0.00432941,-0.0329412
193.331,0.00414945,-0.0329412
194.55,0.00442849,-0.0329412
194.013,0.00462133,-0.0329412
193.749,0.0043849,-0.0329412
193.708,0.00430086,-0.0329412
193.606,0.0044814,-0.0329412
194.569,0.00468233,-0.0329412
192.447,0.00473479,-0.0329412
191.524,0.00494335,-0.0329412
193.567,0.00481228,-0.0329412
192.224,0.00465398,-0.0329412
192.063,0.00451003,-0.0329412
192.785,0.00493502,-0.0329412
192.898,0.00495668,-0.0329412
192.89,0.00481656,-0.0329412
191.389,0.00516434,-0.0329412
192.15,0.00485307,-0.0329412
191.635,0.00524447,-0.0329412
191.448,0.00520639,-0.0329412
193.596,0.00517306,-0.0329412
191.026,0.0047547,-0.0329412
191.017,0.00522642,-0.0329412
190.002,0.00526663,-0.0329412
191.916,0.00557902,-0.0329412
189.615,0.00536475,-0.0329412
189.895,0.00575648,-0.0329412
189.067,0.00541903,-0.0329412
191.051,0.00548624,-0.0329412
189.214,0.00584391,-0.0329412
190.16,0.00560803,-0.0329412
188.401,0.00613909,-0.0329412
189.768,0.00578678,-0.0329412
189.554,0.00578552,-0.0329412
189.218,0.0061579,-0.0329412
188.411,0.00598142,-0.0329412
188.431,0.00620104,-0.0329412
188.169,0.00625067,-0.0329412
187.734,0.00670376,-0.0329412
186.593,0.00621378,-0.0329412
184.855,0.00657723,-0.0329412
189.166,0.00632502,-0.0329412
187.743,0.00671187,-0.0329412
186.708,0.00698433,-0.0329412
186.635,0.00716609,-0.0329412
187.203,0.00705167,-0.0329412
187.022,0.00719766,-0.0329412
185.65,0.00665252,-0.0329412
186.19,0.00710843,-0.0329412
186.154,0.0071844,-0.0329412
186.893,0.00718817,-0.0329412
185.504,0.0078209,-0.0329412
184.571,0.00718332,-0.0329412
186.955,0.00707457,-0.0329412
185.173,0.00778672,-0.0329412
183.107,0.0079386,-0.0329412
184.208,0.00753875,-0.0329412
186.618,0.00767271,-0.0329412
183.023,0.00763367,-0.0329412
184.25,0.00803994,-0.0329412
182.354,0.00854278,-0.0329412
182.522,0.00841115,-0.0329412
183.687,0.0084893,-0.0329412
181.276,0.00904723,-0.0329412
182.546,0.00809717,-0.0329412
180.799,0.00905368,-0.0329412
180.41,0.00843917,-0.0329412
180.271,0.00981298,-0.0329412
182.362,0.00827431,-0.0329412
179.719,0.00966788,-0.0329412
181.8,0.00901295,-0.0329412
179.211,0.0100295,-0.0329412
180.83,0.00944114,-0.0329412
179.96,0.00941689,-0.0329412
184.359,0.00956842,-0.0329412
178.584,0.00876801,-0.0329412
183.076,0.00853359,-0.0329412
180.377,0.00950411,-0.0329412
179.762,0.0104861,-0.0329412
178.805,0.0095837,-0.0329412
176.176,0.0103578,-0.0329412
176.741,0.010568,-0.0329412
177.766,0.0105326,-0.0329412
178.107,0.0099901,-0.0329412
177.286,0.0105282,-0.0329412
176.24,0.0109369,-0.0329412
172.981,0.0110561,-0.0329412
173.547,0.0110724,-0.0329412
174.561,0.0113862,-0.0329412
175.502,0.0107116,-0.0329412
175.214,0.0120744,-0.0329412
173.938,0.0119447,-0.0329412
173.907,0.011776,-0.0329412
172.066,0.0114304,-0.0329412
174.491,0.0125522,-0.0329412
172.287,0.0120656,-0.0329412
172.939,0.0125615,-0.0329412
168.773,0.0123732,-0.0329412
171.716,0.011663,-0.0329412
169.322,0.0119228,-0.0329412
168.522,0.0134017,-0.0329412
171.947,0.0118353,-0.0329412
167.6,0.0135287,-0.0329412
170.823,0.012505,-0.0329412
168.65,0.0132084,-0.0329412
164.7,0.0142724,-0.0329412
166.567,0.0140012,-0.0329412
164.714,0.0142293,-0.0329412
166.098,0.0141002,-0.0329412
161.661,0.0145216,-0.0329412
165.553,0.0133555,-0.0329412
164.614,0.0153109,-0.0329412
163.731,0.0141639,-0.0329412
162.871,0.0141951,-0.0329412
163.858,0.0143971,-0.0329412
164.031,0.0148825,-0.0329412
166.107,0.0156205,-0.0329412
162.091,0.0165635,-0.0329412
161.577,0.0162954,-0.0329412
158.85,0.0162743,-0.0329412
159.01,0.0164738,-0.0329412
156.727,0.0157931,-0.0329412
161.026,0.0158431,-0.0329412
159.53,0.0170094,-0.0329412
160.017,0.0159839,-0.0329412
162.092,0.0158902,-0.0329412
161.764,0.0165886,-0.0329412
156.136,0.017149,-0.0329412
155.624,0.0170398,-0.0329412
151.244,0.0182278,-0.0329412
155.581,0.0178031,-0.0329412
150.647,0.017053,-0.0329412
152.882,0.0163843,-0.0329412
151.817,0.0168503,-0.0329412
150.944,0.0181853,-0.0329412
146.539,0.0180398,-0.0329412
142.16,0.0185819,-0.0329412
144.646,0.019843,-0.0329412
147.511,0.0182359,-0.0329412
148.376,0.0172633,-0.0329412
147.223,0.0186063,-0.0329412
144.067,0.0189655,-0.0329412
147.96,0.0192416,-0.0329412
136.199,0.0219046,-0.0329412
139.427,0.0205233,-0.0329412
139.572,0.0207929,-0.0329412
145.509,0.0201187,-0.0329412
138.534,0.0210362,-0.0329412
142.884,0.0209348,-0.0329412
137.9,0.0221957,-0.0329412
138.19,0.0222793,-0.0329412
146.941,0.0212366,-0.0329412
139.165,0.0201306,-0.0329412
132.163,0.0214427,-0.0329412
137.38,0.0220123,-0.0329412
131.897,0.0227954,-0.0329412
135.897,0.0231171,-0.0329412
132.552,0.0244313,-0.0329412
134.266,0.0238671,-0.0329412
132.054,0.0240436,-0.0329412
126.345,0.0242028,-0.0329412
128.982,0.0234963,-0.0329412
129.271,0.0238999,-0.0329412
133.158,0.0244467,-0.0329412
133.273,0.0236393,-0.0329412
131.354,0.0243908,-0.0329412
132.816,0.0243668,-0.0329412
126.043,0.0270301,-0.0329412
129.033,0.0236816,-0.0329412
129.98,0.0252048,-0.0329412
125.37,0.0259701,-0.0329412
121.724,0.0268922,-0.0329412
124.381,0.0248508,-0.0329412
124.254,0.026999,-0.0329412
125.934,0.0260164,-0.0329412
127.722,0.0279399,-0.0329412
121.666,0.0287024,-0.0329412
119.124,0.0276008,-0.0329412
116.135,0.0301941,-0.0329412
124.159,0.0290575,-0.0329412
123.875,0.0287026,-0.0329412
118.583,0.0286862,-0.0329412
120.216,0.0301989,-0.0329412
121.404,0.0296269,-0.0329412
119.187,0.029305,-0.0329412
118.825,0.0310039,-0.0329412
126.382,0.0310431,-0.0329412
114.3,0.0312744,-0.0329412
120.443,0.0348398,-0.0329412
123.025,0.0302564,-0.0329412
114.835,0.0336399,-0.0329412
124.5,0.0317763,-0.0329412
110.705,0.03392,-0.0329412
111.898,0.0333204,-0.0329412
110.98,0.0350352,-0.0329412
107.134,0.0379976,-0.0329412
109.699,0.0361002,-0.0329412
104.305,0.0376032,-0.0329412
104.847,0.0350607,-0.0329412
105.761,0.0361549,-0.0329412
115.495,0.0355138,-0.0329412
112.603,0.0366488,-0.0329412
117.444,0.0389322,-0.0329412
111.55,0.0391526,-0.0329412
116.118,0.0414007,-0.0329412
115.441,0.0372906,-0.0329412
109.711,0.0401848,-0.0329412
108.213,0.0393242,-0.0329412
114.573,0.0408269,-0.0329412
114.312,0.0416285,-0.0329412
116.238,0.0393154,-0.0329412
111.804,0.0438054,-0.0329412
99.6983,0.041501,-0.0329412
120.669,0.0444551,-0.0329412
111.481,0.0443622,-0.0329412
103.639,0.0448342,-0.0329412
98.6528,0.0438214,-0.0329412
113.994,0.046299,-0.0329412
112.131,0.0452829,-0.0329412
110.56,0.0457722,-0.0329412
119.501,0.0476936,-0.0329412
110.19,0.0471136,-0.0329412
94.9705,0.0452737,-0.0329412
109.911,0.0496028,-0.0329412
104.135,0.0455106,-0.0329412
104.149,0.0501533,-0.0329412
111.351,0.0517594,-0.0329412
105.839,0.0455562,-0.0329412
105.128,0.0503299,-0.0329412
103.218,0.0508296,-0.0329412
108.101,0.0504096,-0.0329412
120.57,0.0478133,-0.0329412
112.605,0.0485236,-0.0329412
128.278,0.0492946,-0.0329412
118.077,0.0440373,-0.0329412
113.454,0.0483406,-0.0329412
117.67,0.0446554,-0.0329412
106.273,0.0475518,-0.0329412
116.329,0.049148,-0.0329412
114.991,0.0454817,-0.0329412
104.01,0.0502835,-0.0329412
119.579,0.0489372,-0.0329412
122.945,0.0474019,-0.0329412
112.912,0.0472004,-0.0329412
125.942,0.0465905,-0.0329412
114.786,0.048867,-0.0329412
113.646,0.050125,-0.0329412
114.771,0.0488524,-0.0329412
122.697,0.0475437,-0.0329412
114.958,0.0476176,-0.0329412
114.004,0.0492786,-0.0329412
117.268,0.0484332,-0.0329412
121.865,0.0468258,-0.0329412
128.757,0.0432028,-0.0329412
122.224,0.0468366,-0.0329413
120.602,0.0459145,-0.0329412
130.733,0.0476162,-0.0329413
115.387,0.0472114,-0.0329415
114.416,0.0452603,-0.0329414
117.132,0.0473437,-0.0329418
115.593,0.0461166,-0.0329414
123.008,0.0454287,-0.0329415
116.654,0.0473835,-0.0329427
112.95,0.046742,-0.0329417
100.581,0.0466376,-0.0329425
108.045,0.0500386,-0.0329425
114.276,0.0497442,-0.0329423
109.421,0.0499208,-0.0329436
112.414,0.0469726,-0.0329427
115.229,0.0461113,-0.0329445
118.745,0.0480927,-0.0329473
113.212,0.0442306,-0.0329451
108.919,0.0439811,-0.0329462
118.379,0.0475792,-0.0329541
110.713,0.0466286,-0.0329596
118.73,0.0488699,-0.0330233
111.145,0.0487745,-0.0334098
114.194,0.0464075,-0.0999826
104.025,0.048093,-0.306153
-inf,0.0476914,-inf
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
Objective loss,KLD
206.162,0.0112862
206.06,0.0119231
205.949,0.0105971
205.874,0.010367
205.749,0.0105191
205.698,0.00950583
205.543,0.00898783
205.429,0.0091437
205.398,0.00839929
205.242,0.00896421
205.252,0.00760007
205.18,0.00811051
205.135,0.00764471
204.925,0.00795072
204.854,0.00752704
204.663,0.00707994
204.548,0.00755243
204.504,0.00731068
204.313,0.0072253
204.098,0.0066957
203.868,0.00748283
203.983,0.00740175
203.895,0.00593701
203.88,0.00612973
203.684,0.00595988
203.678,0.00648535
203.618,0.00631282
203.473,0.00609831
203.498,0.00560668
203.321,0.00585248
203.168,0.00574833
202.905,0.00558765
202.982,0.0058062
202.892,0.00535189
202.682,0.00560436
202.263,0.00574019
202.604,0.00516031
202.478,0.00505559
202.466,0.00523962
201.923,0.00494128
202.532,0.0049089
201.92,0.00466216
201.996,0.00495263
201.824,0.00494907
201.822,0.00465028
202.07,0.00462268
201.178,0.00461191
201.553,0.00439349
201.429,0.00438786
201.091,0.00443995
200.789,0.00442344
201.025,0.0046003
200.639,0.00472251
201.141,0.00421966
200.401,0.00436544
200.94,0.00408937
201.207,0.00424689
200.724,0.00420112
200.289,0.00413973
200.717,0.00417875
200.01,0.0040778
200.47,0.00398231
199.689,0.00402636
199.86,0.00403492
200.187,0.00396281
198.919,0.00416455
198.894,0.00402054
199.173,0.00404354
199.717,0.00395443
198.758,0.00414315
199.226,0.00409769
198.573,0.0040413
197.877,0.00420854
198.72,0.0040424
198.352,0.00403858
198.277,0.0038437
198.613,0.00374219
198.798,0.00385853
198.003,0.00410421
198.354,0.00406335
197.527,0.00408041
197.257,0.00392854
198.196,0.00396051
196.991,0.0039843
196.782,0.00405831
197.329,0.00399245
197.153,0.0042603
196.842,0.00395183
196.038,0.00431004
196.983,0.00386464
195.856,0.00417255
195.829,0.00430551
196.745,0.0041225
196.472,0.00412941
195.991,0.00395985
196.766,0.0039097
196.71,0.00404647
196.847,0.00409277
196.407,0.00394825
196.256,0.00431459
194.831,0.00428649
195.546,0.00420504
195.007,0.00428321
194.97,0.00433416
194.906,0.00441371
196.012,0.00410831
195.228,0.00408428
195.055,0.0043319
194.638,0.00442619
195.069,0.00448523
194.122,0.00432941
193.331,0.00414945
194.55,0.00442849
194.013,0.00462133
193.749,0.0043849
193.708,0.00430086
193.606,0.0044814
194.569,0.00468233
192.447,0.00473479
191.524,0.00494335
193.567,0.00481228
192.224,0.00465398
192.063,0.00451003
192.785,0.00493502
192.898,0.00495668
192.89,0.00481656
191.389,0.00516434
192.15,0.00485307
191.635,0.00524447
191.448,0.00520639
193.596,0.00517306
191.026,0.0047547
191.017,0.00522642
190.002,0.00526663
191.916,0.00557902
189.615,0.00536475
189.895,0.00575648
189.067,0.00541903
191.051,0.00548624
189.214,0.00584391
190.16,0.00560803
188.401,0.00613909
189.768,0.00578678
189.554,0.00578552
189.218,0.0061579
188.411,0.00598142
188.431,0.00620104
188.169,0.00625067
187.734,0.00670376
186.593,0.00621378
184.855,0.00657723
189.166,0.00632502
187.743,0.00671187
186.708,0.00698433
186.635,0.00716609
187.203,0.00705167
187.022,0.00719766
185.65,0.00665252
186.19,0.00710843
186.154,0.0071844
186.893,0.00718817
185.504,0.0078209
184.571,0.00718332
186.955,0.00707457
185.173,0.00778672
183.107,0.0079386
184.208,0.00753875
186.618,0.00767271
183.023,0.00763367
184.25,0.00803994
182.354,0.00854278
182.522,0.00841115
183.687,0.0084893
181.276,0.00904723
182.546,0.00809717
180.799,0.00905368
180.41,0.00843917
180.271,0.00981298
182.362,0.00827431
179.719,0.00966788
181.8,0.00901295
179.211,0.0100295
180.83,0.00944114
179.96,0.00941689
184.359,0.00956842
178.584,0.00876801
183.076,0.00853359
180.377,0.00950411
179.762,0.0104861
178.805,0.0095837
176.176,0.0103578
176.741,0.010568
177.766,0.0105326
178.107,0.0099901
177.286,0.0105282
176.24,0.0109369
172.981,0.0110561
173.547,0.0110724
174.561,0.0113862
175.502,0.0107116
175.214,0.0120744
173.938,0.0119447
173.907,0.011776
172.066,0.0114304
174.491,0.0125522
172.287,0.0120656
172.939,0.0125615
168.773,0.0123732
171.716,0.011663
169.322,0.0119228
168.522,0.0134017
171.947,0.0118353
167.6,0.0135287
170.823,0.012505
168.65,0.0132084
164.7,0.0142724
166.567,0.0140012
164.714,0.0142293
166.098,0.0141002
161.661,0.0145216
165.553,0.0133555
164.614,0.0153109
163.731,0.0141639
162.871,0.0141951
163.858,0.0143971
164.031,0.0148825
166.107,0.0156205
162.091,0.0165635
161.577,0.0162954
158.85,0.0162743
159.01,0.0164738
156.727,0.0157931
161.026,0.0158431
159.53,0.0170094
160.017,0.0159839
162.092,0.0158902
161.764,0.0165886
156.136,0.017149
155.624,0.0170398
151.244,0.0182278
155.581,0.0178031
150.647,0.017053
152.882,0.0163843
151.817,0.0168503
150.944,0.0181853
146.539,0.0180398
142.16,0.0185819
144.646,0.019843
147.511,0.0182359
148.376,0.0172633
147.223,0.0186063
144.067,0.0189655
147.96,0.0192416
136.199,0.0219046
139.427,0.0205233
139.572,0.0207929
145.509,0.0201187
138.534,0.0210362
142.884,0.0209348
137.9,0.0221957
138.19,0.0222793
146.941,0.0212366
139.165,0.0201306
132.163,0.0214427
137.38,0.0220123
131.897,0.0227954
135.897,0.0231171
132.552,0.0244313
134.266,0.0238671
132.054,0.0240436
126.345,0.0242028
128.982,0.0234963
129.271,0.0238999
133.158,0.0244467
133.273,0.0236393
131.354,0.0243908
132.816,0.0243668
126.043,0.0270301
129.033,0.0236816
129.98,0.0252048
125.37,0.0259701
121.724,0.0268922
124.381,0.0248508
124.254,0.026999
125.934,0.0260164
127.722,0.0279399
121.666,0.0287024
119.124,0.0276008
116.135,0.0301941
124.159,0.0290575
123.875,0.0287026
118.583,0.0286862
120.216,0.0301989
121.404,0.0296269
119.187,0.029305
118.825,0.0310039
126.382,0.0310431
114.3,0.0312744
120.443,0.0348398
123.025,0.0302564
114.835,0.0336399
124.5,0.0317763
110.705,0.03392
111.898,0.0333204
110.98,0.0350352
107.134,0.0379976
109.699,0.0361002
104.305,0.0376032
104.847,0.0350607
105.761,0.0361549
115.495,0.0355138
112.603,0.0366488
117.444,0.0389322
111.55,0.0391526
116.118,0.0414007
115.441,0.0372906
109.711,0.0401848
108.213,0.0393242
114.573,0.0408269
114.312,0.0416285
116.238,0.0393154
111.804,0.0438054
99.6983,0.041501
120.669,0.0444551
111.481,0.0443622
103.639,0.0448342
98.6528,0.0438214
113.994,0.046299
112.131,0.0452829
110.56,0.0457722
119.501,0.0476936
110.19,0.0471136
94.9705,0.0452737
109.911,0.0496028
104.135,0.0455106
104.149,0.0501533
111.351,0.0517594
105.839,0.0455562
105.128,0.0503299
103.218,0.0508296
108.101,0.0504096
120.57,0.0478133
112.605,0.0485236
128.278,0.0492946
118.077,0.0440373
113.454,0.0483406
117.67,0.0446554
106.273,0.0475518
116.329,0.049148
114.991,0.0454817
104.01,0.0502835
119.579,0.0489372
122.945,0.0474019
112.912,0.0472004
125.942,0.0465905
114.786,0.048867
113.646,0.050125
114.771,0.0488524
122.697,0.0475437
114.958,0.0476176
114.004,0.0492786
117.268,0.0484332
121.865,0.0468258
128.757,0.0432028
122.224,0.0468366
120.602,0.0459145
130.733,0.0476162
115.387,0.0472114
114.416,0.0452603
117.132,0.0473437
115.593,0.0461166
123.008,0.0454287
116.654,0.0473835
112.95,0.046742
100.581,0.0466376
108.045,0.0500386
114.276,0.0497442
109.421,0.0499208
112.414,0.0469726
115.229,0.0461113
118.745,0.0480927
113.212,0.0442306
108.919,0.0439811
118.379,0.0475792
110.713,0.0466286
118.73,0.0488699
111.145,0.0487745
114.194,0.0464075
104.025,0.048093
-inf,0.0476914
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
